iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
120,"(1, 10)","(1, 11)",South,"[(1, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (1, 9)]","{(34, 1), (21, 16), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 16), (34, 4), (31, 14), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 16), (31, 6), (6, 16), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",111,N/A,N/A
121,"(1, 9)","(1, 10)",South,"[(1, 8)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (1, 8)]","{(34, 1), (21, 16), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 16), (34, 4), (31, 14), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 16), (31, 6), (6, 16), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",112,N/A,N/A
122,"(1, 8)","(1, 9)",South,"[(1, 7)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (1, 7)]","{(34, 1), (21, 16), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 16), (34, 4), (31, 14), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 16), (31, 6), (6, 16), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",113,N/A,N/A
123,"(1, 7)","(1, 8)",South,"[(2, 7)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (2, 7)]","{(34, 1), (21, 16), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 16), (31, 6), (6, 16), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",114,N/A,N/A
124,"(2, 7)","(1, 7)",East,"[(3, 7)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 7)]","{(34, 1), (21, 16), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",115,N/A,N/A
125,"(3, 7)","(2, 7)",East,"[(4, 7)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (4, 7)]","{(34, 1), (21, 16), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",116,N/A,N/A
126,"(4, 7)","(3, 7)",East,"[(4, 8)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (4, 8)]","{(34, 1), (21, 16), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",117,N/A,N/A
127,"(4, 8)","(4, 7)",North,"[(4, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (4, 9)]","{(34, 1), (21, 16), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (4, 8), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",118,N/A,N/A
128,"(4, 9)","(4, 8)",North,"[(4, 10)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (4, 10)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (4, 8), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",119,N/A,N/A
129,"(4, 10)","(4, 9)",North,"[(3, 10), (4, 11)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (4, 11)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (4, 8), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",120,N/A,N/A
130,"(4, 11)","(4, 10)",North,"[(4, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (4, 12)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (4, 8), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",121,N/A,N/A
131,"(4, 12)","(4, 11)",North,"[(4, 13)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (4, 13)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (4, 8), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",122,N/A,N/A
132,"(4, 13)","(4, 12)",North,"[(4, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (4, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (4, 13), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (4, 8), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",123,N/A,N/A
133,"(4, 14)","(4, 13)",North,"[(5, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (5, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (4, 13), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (4, 8), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",124,N/A,N/A
134,"(5, 14)","(4, 14)",East,"[(6, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (6, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (5, 16), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (4, 13), (32, 4), (33, 12), (24, 9), (1, 7), (1, 16), (34, 4), (31, 14), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (29, 1), (16, 16), (34, 6), (31, 16), (20, 16), (23, 12), (4, 8), (27, 3), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (25, 16), (31, 4), (29, 16), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10)}",125,N/A,N/A
